"logger","datetime","temperature","conductivity"
"21064695",2021-11-26 10:45:00,8.382,74400.5
"21064695",2021-11-26 11:00:00,8.481,74400.5
"21064695",2021-11-26 11:15:00,8.68,74400.5
"21064695",2021-11-26 11:30:00,8.879,77156.1
"21064695",2021-11-26 11:45:00,9.077,77156.1
"21064695",2021-11-26 12:00:00,9.472,77156.1
"21064695",2021-11-26 12:15:00,9.768,77156.1
"21064695",2021-11-26 12:30:00,10.063,77156.1
"21064695",2021-11-26 12:45:00,10.357,77156.1
"21064695",2021-11-26 13:00:00,10.553,77156.1
"21064695",2021-11-26 13:15:00,10.748,77156.1
"21064695",2021-11-26 13:30:00,10.944,79911.6
"21064695",2021-11-26 13:45:00,11.139,79911.6
"21064695",2021-11-26 14:00:00,11.236,79911.6
"21064695",2021-11-26 14:15:00,11.334,79911.6
"21064695",2021-11-26 14:30:00,11.528,79911.6
"21064695",2021-11-26 14:45:00,11.625,79911.6
"21064695",2021-11-26 15:00:00,11.722,79911.6
"21064695",2021-11-26 15:15:00,11.819,79911.6
"21064695",2021-11-26 15:30:00,11.819,79911.6
"21064695",2021-11-26 15:45:00,11.819,79911.6
"21064695",2021-11-26 16:00:00,11.819,79911.6
"21064695",2021-11-26 16:15:00,11.819,79911.6
"21064695",2021-11-26 16:30:00,11.819,79911.6
"21064695",2021-11-26 16:45:00,11.819,79911.6
"21064695",2021-11-26 17:00:00,11.819,79911.6
"21064695",2021-11-26 17:15:00,11.722,79911.6
"21064695",2021-11-26 17:30:00,11.722,79911.6
"21064695",2021-11-26 17:45:00,11.722,79911.6
"21064695",2021-11-26 18:00:00,11.625,79911.6
"21064695",2021-11-26 18:15:00,11.625,82667.2
"21064695",2021-11-26 18:30:00,11.528,82667.2
"21064695",2021-11-26 18:45:00,11.528,82667.2
"21064695",2021-11-26 19:00:00,11.528,82667.2
"21064695",2021-11-26 19:15:00,11.431,82667.2
"21064695",2021-11-26 19:30:00,11.431,82667.2
"21064695",2021-11-26 19:45:00,11.334,82667.2
"21064695",2021-11-26 20:00:00,11.334,82667.2
"21064695",2021-11-26 20:15:00,11.334,82667.2
"21064695",2021-11-26 20:30:00,11.236,82667.2
"21064695",2021-11-26 20:45:00,11.139,82667.2
"21064695",2021-11-26 21:00:00,11.139,82667.2
"21064695",2021-11-26 21:15:00,11.139,82667.2
"21064695",2021-11-26 21:30:00,11.139,82667.2
"21064695",2021-11-26 21:45:00,11.041,82667.2
"21064695",2021-11-26 22:00:00,11.041,82667.2
"21064695",2021-11-26 22:15:00,10.944,82667.2
"21064695",2021-11-26 22:30:00,10.944,82667.2
"21064695",2021-11-26 22:45:00,10.944,82667.2
"21064695",2021-11-26 23:00:00,10.846,82667.2
"21064695",2021-11-26 23:15:00,10.846,82667.2
"21064695",2021-11-26 23:30:00,10.846,82667.2
"21064695",2021-11-26 23:45:00,10.846,82667.2
"21064695",2021-11-27 00:00:00,10.748,79911.6
"21064695",2021-11-27 00:15:00,10.748,79911.6
"21064695",2021-11-27 00:30:00,10.748,79911.6
"21064695",2021-11-27 00:45:00,10.651,79911.6
"21064695",2021-11-27 01:00:00,10.651,79911.6
"21064695",2021-11-27 01:15:00,10.651,79911.6
"21064695",2021-11-27 01:30:00,10.651,79911.6
"21064695",2021-11-27 01:45:00,10.651,79911.6
"21064695",2021-11-27 02:00:00,10.553,79911.6
"21064695",2021-11-27 02:15:00,10.553,79911.6
"21064695",2021-11-27 02:30:00,10.553,79911.6
"21064695",2021-11-27 02:45:00,10.553,79911.6
"21064695",2021-11-27 03:00:00,10.553,79911.6
"21064695",2021-11-27 03:15:00,10.455,79911.6
"21064695",2021-11-27 03:30:00,10.455,79911.6
"21064695",2021-11-27 03:45:00,10.455,79911.6
"21064695",2021-11-27 04:00:00,10.455,79911.6
"21064695",2021-11-27 04:15:00,10.455,79911.6
"21064695",2021-11-27 04:30:00,10.357,79911.6
"21064695",2021-11-27 04:45:00,10.357,79911.6
"21064695",2021-11-27 05:00:00,10.357,79911.6
"21064695",2021-11-27 05:15:00,10.357,79911.6
"21064695",2021-11-27 05:30:00,10.357,79911.6
"21064695",2021-11-27 05:45:00,10.357,79911.6
"21064695",2021-11-27 06:00:00,10.357,79911.6
"21064695",2021-11-27 06:15:00,10.357,79911.6
"21064695",2021-11-27 06:30:00,10.259,79911.6
"21064695",2021-11-27 06:45:00,10.259,79911.6
"21064695",2021-11-27 07:00:00,10.259,79911.6
"21064695",2021-11-27 07:15:00,10.161,79911.6
"21064695",2021-11-27 07:30:00,10.161,77156.1
"21064695",2021-11-27 07:45:00,10.161,77156.1
"21064695",2021-11-27 08:00:00,10.161,77156.1
"21064695",2021-11-27 08:15:00,10.161,77156.1
"21064695",2021-11-27 08:30:00,10.161,77156.1
"21064695",2021-11-27 08:45:00,10.161,77156.1
"21064695",2021-11-27 09:00:00,10.161,77156.1
"21064695",2021-11-27 09:15:00,10.063,77156.1
"21064695",2021-11-27 09:30:00,10.063,77156.1
"21064695",2021-11-27 09:45:00,10.063,77156.1
"21064695",2021-11-27 10:00:00,10.063,77156.1
"21064695",2021-11-27 10:15:00,10.063,77156.1
"21064695",2021-11-27 10:30:00,10.063,77156.1
"21064695",2021-11-27 10:45:00,10.161,77156.1
"21064695",2021-11-27 11:00:00,10.161,77156.1
"21064695",2021-11-27 11:15:00,10.259,79911.6
"21064695",2021-11-27 11:30:00,10.455,79911.6
"21064695",2021-11-27 11:45:00,10.748,79911.6
"21064695",2021-11-27 12:00:00,10.944,79911.6
"21064695",2021-11-27 12:15:00,11.334,79911.6
"21064695",2021-11-27 12:30:00,11.625,79911.6
"21064695",2021-11-27 12:45:00,11.916,79911.6
"21064695",2021-11-27 13:00:00,12.207,79911.6
"21064695",2021-11-27 13:15:00,12.401,79911.6
"21064695",2021-11-27 13:30:00,12.594,82667.2
"21064695",2021-11-27 13:45:00,12.883,82667.2
"21064695",2021-11-27 14:00:00,13.076,82667.2
"21064695",2021-11-27 14:15:00,13.173,82667.2
"21064695",2021-11-27 14:30:00,13.269,82667.2
"21064695",2021-11-27 14:45:00,13.365,82667.2
"21064695",2021-11-27 15:00:00,13.461,82667.2
"21064695",2021-11-27 15:15:00,13.461,82667.2
"21064695",2021-11-27 15:30:00,13.365,82667.2
"21064695",2021-11-27 15:45:00,13.365,82667.2
"21064695",2021-11-27 16:00:00,13.365,82667.2
"21064695",2021-11-27 16:15:00,13.269,82667.2
"21064695",2021-11-27 16:30:00,13.269,82667.2
"21064695",2021-11-27 16:45:00,13.173,82667.2
"21064695",2021-11-27 17:00:00,13.076,82667.2
"21064695",2021-11-27 17:15:00,12.98,82667.2
"21064695",2021-11-27 17:30:00,12.98,82667.2
"21064695",2021-11-27 17:45:00,12.98,82667.2
"21064695",2021-11-27 18:00:00,12.98,82667.2
"21064695",2021-11-27 18:15:00,12.883,82667.2
"21064695",2021-11-27 18:30:00,12.787,82667.2
"21064695",2021-11-27 18:45:00,12.69,82667.2
"21064695",2021-11-27 19:00:00,12.594,82667.2
"21064695",2021-11-27 19:15:00,12.497,82667.2
"21064695",2021-11-27 19:30:00,12.401,82667.2
"21064695",2021-11-27 19:45:00,12.304,82667.2
"21064695",2021-11-27 20:00:00,12.207,82667.2
"21064695",2021-11-27 20:15:00,12.11,82667.2
"21064695",2021-11-27 20:30:00,12.013,82667.2
"21064695",2021-11-27 20:45:00,11.916,82667.2
"21064695",2021-11-27 21:00:00,11.819,82667.2
"21064695",2021-11-27 21:15:00,11.722,82667.2
"21064695",2021-11-27 21:30:00,11.722,82667.2
"21064695",2021-11-27 21:45:00,11.625,82667.2
"21064695",2021-11-27 22:00:00,11.528,82667.2
"21064695",2021-11-27 22:15:00,11.528,82667.2
"21064695",2021-11-27 22:30:00,11.431,82667.2
"21064695",2021-11-27 22:45:00,11.431,82667.2
"21064695",2021-11-27 23:00:00,11.334,82667.2
"21064695",2021-11-27 23:15:00,11.236,82667.2
"21064695",2021-11-27 23:30:00,11.236,82667.2
"21064695",2021-11-27 23:45:00,11.139,82667.2
"21064695",2021-11-28 00:00:00,11.139,79911.6
"21064695",2021-11-28 00:15:00,11.041,79911.6
"21064695",2021-11-28 00:30:00,11.041,79911.6
"21064695",2021-11-28 00:45:00,10.944,79911.6
"21064695",2021-11-28 01:00:00,10.846,79911.6
"21064695",2021-11-28 01:15:00,10.846,79911.6
"21064695",2021-11-28 01:30:00,10.748,79911.6
"21064695",2021-11-28 01:45:00,10.651,79911.6
"21064695",2021-11-28 02:00:00,10.651,79911.6
"21064695",2021-11-28 02:15:00,10.553,79911.6
"21064695",2021-11-28 02:30:00,10.553,79911.6
"21064695",2021-11-28 02:45:00,10.455,79911.6
"21064695",2021-11-28 03:00:00,10.455,79911.6
"21064695",2021-11-28 03:15:00,10.357,79911.6
"21064695",2021-11-28 03:30:00,10.259,79911.6
"21064695",2021-11-28 03:45:00,10.259,79911.6
"21064695",2021-11-28 04:00:00,10.161,79911.6
"21064695",2021-11-28 04:15:00,10.161,79911.6
"21064695",2021-11-28 04:30:00,10.063,79911.6
"21064695",2021-11-28 04:45:00,10.063,79911.6
"21064695",2021-11-28 05:00:00,9.965,79911.6
"21064695",2021-11-28 05:15:00,9.965,79911.6
"21064695",2021-11-28 05:30:00,9.866,77156.1
"21064695",2021-11-28 05:45:00,9.768,77156.1
"21064695",2021-11-28 06:00:00,9.669,77156.1
"21064695",2021-11-28 06:15:00,9.571,77156.1
"21064695",2021-11-28 06:30:00,9.571,77156.1
"21064695",2021-11-28 06:45:00,9.472,77156.1
"21064695",2021-11-28 07:00:00,9.472,77156.1
"21064695",2021-11-28 07:15:00,9.373,77156.1
"21064695",2021-11-28 07:30:00,9.275,77156.1
"21064695",2021-11-28 07:45:00,9.275,77156.1
"21064695",2021-11-28 08:00:00,9.176,77156.1
"21064695",2021-11-28 08:15:00,9.077,77156.1
"21064695",2021-11-28 08:30:00,9.077,77156.1
"21064695",2021-11-28 08:45:00,9.077,77156.1
"21064695",2021-11-28 09:00:00,8.978,77156.1
"21064695",2021-11-28 09:15:00,8.879,77156.1
"21064695",2021-11-28 09:30:00,8.879,77156.1
"21064695",2021-11-28 09:45:00,8.779,77156.1
"21064695",2021-11-28 10:00:00,8.779,77156.1
"21064695",2021-11-28 10:15:00,8.779,77156.1
"21064695",2021-11-28 10:30:00,8.779,77156.1
"21064695",2021-11-28 10:45:00,8.879,77156.1
"21064695",2021-11-28 11:00:00,8.879,77156.1
"21064695",2021-11-28 11:15:00,8.978,77156.1
"21064695",2021-11-28 11:30:00,9.176,77156.1
"21064695",2021-11-28 11:45:00,9.373,77156.1
"21064695",2021-11-28 12:00:00,9.669,77156.1
"21064695",2021-11-28 12:15:00,9.965,77156.1
"21064695",2021-11-28 12:30:00,10.259,77156.1
"21064695",2021-11-28 12:45:00,10.553,77156.1
"21064695",2021-11-28 13:00:00,10.748,79911.6
"21064695",2021-11-28 13:15:00,10.944,79911.6
"21064695",2021-11-28 13:30:00,11.139,79911.6
"21064695",2021-11-28 13:45:00,11.431,79911.6
"21064695",2021-11-28 14:00:00,11.625,79911.6
"21064695",2021-11-28 14:15:00,11.722,79911.6
"21064695",2021-11-28 14:30:00,11.916,79911.6
"21064695",2021-11-28 14:45:00,12.013,79911.6
"21064695",2021-11-28 15:00:00,12.11,82667.2
"21064695",2021-11-28 15:15:00,12.11,82667.2
"21064695",2021-11-28 15:30:00,12.11,82667.2
"21064695",2021-11-28 15:45:00,12.11,82667.2
"21064695",2021-11-28 16:00:00,12.11,82667.2
"21064695",2021-11-28 16:15:00,12.013,82667.2
"21064695",2021-11-28 16:30:00,12.013,82667.2
"21064695",2021-11-28 16:45:00,11.916,82667.2
"21064695",2021-11-28 17:00:00,11.916,82667.2
"21064695",2021-11-28 17:15:00,11.916,82667.2
"21064695",2021-11-28 17:30:00,11.916,82667.2
"21064695",2021-11-28 17:45:00,11.819,82667.2
"21064695",2021-11-28 18:00:00,11.722,82667.2
"21064695",2021-11-28 18:15:00,11.722,82667.2
"21064695",2021-11-28 18:30:00,11.625,82667.2
"21064695",2021-11-28 18:45:00,11.528,82667.2
"21064695",2021-11-28 19:00:00,11.431,82667.2
"21064695",2021-11-28 19:15:00,11.334,79911.6
"21064695",2021-11-28 19:30:00,11.236,79911.6
"21064695",2021-11-28 19:45:00,11.139,79911.6
"21064695",2021-11-28 20:00:00,11.041,79911.6
"21064695",2021-11-28 20:15:00,11.041,79911.6
"21064695",2021-11-28 20:30:00,10.944,79911.6
"21064695",2021-11-28 20:45:00,10.846,79911.6
"21064695",2021-11-28 21:00:00,10.846,79911.6
"21064695",2021-11-28 21:15:00,10.748,79911.6
"21064695",2021-11-28 21:30:00,10.748,79911.6
"21064695",2021-11-28 21:45:00,10.748,79911.6
"21064695",2021-11-28 22:00:00,10.651,79911.6
"21064695",2021-11-28 22:15:00,10.651,79911.6
"21064695",2021-11-28 22:30:00,10.553,79911.6
"21064695",2021-11-28 22:45:00,10.553,79911.6
"21064695",2021-11-28 23:00:00,10.455,79911.6
"21064695",2021-11-28 23:15:00,10.455,79911.6
"21064695",2021-11-28 23:30:00,10.455,79911.6
"21064695",2021-11-28 23:45:00,10.357,79911.6
"21064695",2021-11-29 00:00:00,10.357,79911.6
"21064695",2021-11-29 00:15:00,10.357,79911.6
"21064695",2021-11-29 00:30:00,10.259,79911.6
"21064695",2021-11-29 00:45:00,10.259,79911.6
"21064695",2021-11-29 01:00:00,10.259,79911.6
"21064695",2021-11-29 01:15:00,10.161,79911.6
"21064695",2021-11-29 01:30:00,10.161,79911.6
"21064695",2021-11-29 01:45:00,10.161,79911.6
"21064695",2021-11-29 02:00:00,10.063,79911.6
"21064695",2021-11-29 02:15:00,10.063,79911.6
"21064695",2021-11-29 02:30:00,10.063,77156.1
"21064695",2021-11-29 02:45:00,10.063,77156.1
"21064695",2021-11-29 03:00:00,9.965,77156.1
"21064695",2021-11-29 03:15:00,9.965,77156.1
"21064695",2021-11-29 03:30:00,9.965,77156.1
"21064695",2021-11-29 03:45:00,9.965,77156.1
"21064695",2021-11-29 04:00:00,9.866,77156.1
"21064695",2021-11-29 04:15:00,9.866,77156.1
"21064695",2021-11-29 04:30:00,9.866,77156.1
"21064695",2021-11-29 04:45:00,9.866,77156.1
"21064695",2021-11-29 05:00:00,9.866,77156.1
"21064695",2021-11-29 05:15:00,9.866,77156.1
"21064695",2021-11-29 05:30:00,9.866,77156.1
"21064695",2021-11-29 05:45:00,9.866,77156.1
"21064695",2021-11-29 06:00:00,9.768,77156.1
"21064695",2021-11-29 06:15:00,9.768,77156.1
"21064695",2021-11-29 06:30:00,9.768,77156.1
"21064695",2021-11-29 06:45:00,9.768,77156.1
"21064695",2021-11-29 07:00:00,9.768,77156.1
"21064695",2021-11-29 07:15:00,9.669,77156.1
"21064695",2021-11-29 07:30:00,9.669,77156.1
"21064695",2021-11-29 07:45:00,9.669,77156.1
"21064695",2021-11-29 08:00:00,9.669,77156.1
"21064695",2021-11-29 08:15:00,9.571,77156.1
"21064695",2021-11-29 08:30:00,9.571,77156.1
"21064695",2021-11-29 08:45:00,9.571,77156.1
"21064695",2021-11-29 09:00:00,9.571,77156.1
"21064695",2021-11-29 09:15:00,9.571,77156.1
"21064695",2021-11-29 09:30:00,9.571,77156.1
"21064695",2021-11-29 09:45:00,9.669,77156.1
"21064695",2021-11-29 10:00:00,9.669,77156.1
"21064695",2021-11-29 10:15:00,9.669,77156.1
"21064695",2021-11-29 10:30:00,9.669,77156.1
"21064695",2021-11-29 10:45:00,9.768,77156.1
"21064695",2021-11-29 11:00:00,9.768,77156.1
"21064695",2021-11-29 11:15:00,9.866,77156.1
"21064695",2021-11-29 11:30:00,10.161,77156.1
"21064695",2021-11-29 11:45:00,10.357,77156.1
"21064695",2021-11-29 12:00:00,10.651,77156.1
"21064695",2021-11-29 12:15:00,10.944,79911.6
"21064695",2021-11-29 12:30:00,11.236,79911.6
"21064695",2021-11-29 12:45:00,11.431,79911.6
"21064695",2021-11-29 13:00:00,11.625,79911.6
"21064695",2021-11-29 13:15:00,11.819,79911.6
"21064695",2021-11-29 13:30:00,12.013,79911.6
"21064695",2021-11-29 13:45:00,12.304,79911.6
"21064695",2021-11-29 14:00:00,12.497,79911.6
"21064695",2021-11-29 14:15:00,12.594,82667.2
"21064695",2021-11-29 14:30:00,12.787,82667.2
"21064695",2021-11-29 14:45:00,12.98,82667.2
"21064695",2021-11-29 15:00:00,13.076,82667.2
"21064695",2021-11-29 15:15:00,13.173,82667.2
"21064695",2021-11-29 15:30:00,13.173,82667.2
"21064695",2021-11-29 15:45:00,13.269,82667.2
"21064695",2021-11-29 16:00:00,13.269,82667.2
"21064695",2021-11-29 16:15:00,13.269,82667.2
"21064695",2021-11-29 16:30:00,13.269,82667.2
"21064695",2021-11-29 16:45:00,13.269,82667.2
"21064695",2021-11-29 17:00:00,13.173,82667.2
"21064695",2021-11-29 17:15:00,13.173,82667.2
"21064695",2021-11-29 17:30:00,13.173,82667.2
"21064695",2021-11-29 17:45:00,13.173,82667.2
"21064695",2021-11-29 18:00:00,13.076,82667.2
"21064695",2021-11-29 18:15:00,13.076,82667.2
"21064695",2021-11-29 18:30:00,12.98,82667.2
"21064695",2021-11-29 18:45:00,12.98,82667.2
"21064695",2021-11-29 19:00:00,12.883,82667.2
"21064695",2021-11-29 19:15:00,12.69,82667.2
"21064695",2021-11-29 19:30:00,12.69,82667.2
"21064695",2021-11-29 19:45:00,12.594,82667.2
"21064695",2021-11-29 20:00:00,12.401,82667.2
"21064695",2021-11-29 20:15:00,12.304,82667.2
"21064695",2021-11-29 20:30:00,12.207,82667.2
"21064695",2021-11-29 20:45:00,12.11,82667.2
"21064695",2021-11-29 21:00:00,12.013,82667.2
"21064695",2021-11-29 21:15:00,11.916,82667.2
"21064695",2021-11-29 21:30:00,11.819,82667.2
"21064695",2021-11-29 21:45:00,11.722,82667.2
"21064695",2021-11-29 22:00:00,11.625,82667.2
"21064695",2021-11-29 22:15:00,11.528,82667.2
"21064695",2021-11-29 22:30:00,11.431,82667.2
"21064695",2021-11-29 22:45:00,11.334,79911.6
"21064695",2021-11-29 23:00:00,11.334,79911.6
"21064695",2021-11-29 23:15:00,11.236,79911.6
"21064695",2021-11-29 23:30:00,11.139,79911.6
"21064695",2021-11-29 23:45:00,11.041,79911.6
"21064695",2021-11-30 00:00:00,10.944,79911.6
"21064695",2021-11-30 00:15:00,10.944,79911.6
"21064695",2021-11-30 00:30:00,10.846,79911.6
"21064695",2021-11-30 00:45:00,10.748,79911.6
"21064695",2021-11-30 01:00:00,10.651,79911.6
"21064695",2021-11-30 01:15:00,10.651,79911.6
"21064695",2021-11-30 01:30:00,10.553,79911.6
"21064695",2021-11-30 01:45:00,10.553,79911.6
"21064695",2021-11-30 02:00:00,10.455,79911.6
"21064695",2021-11-30 02:15:00,10.455,79911.6
"21064695",2021-11-30 02:30:00,10.357,79911.6
"21064695",2021-11-30 02:45:00,10.357,79911.6
"21064695",2021-11-30 03:00:00,10.259,79911.6
"21064695",2021-11-30 03:15:00,10.259,79911.6
"21064695",2021-11-30 03:30:00,10.161,79911.6
"21064695",2021-11-30 03:45:00,10.161,79911.6
"21064695",2021-11-30 04:00:00,10.063,77156.1
"21064695",2021-11-30 04:15:00,10.063,77156.1
"21064695",2021-11-30 04:30:00,9.965,77156.1
"21064695",2021-11-30 04:45:00,9.965,77156.1
"21064695",2021-11-30 05:00:00,9.965,77156.1
"21064695",2021-11-30 05:15:00,9.866,77156.1
"21064695",2021-11-30 05:30:00,9.866,77156.1
"21064695",2021-11-30 05:45:00,9.768,77156.1
"21064695",2021-11-30 06:00:00,9.768,77156.1
"21064695",2021-11-30 06:15:00,9.768,77156.1
"21064695",2021-11-30 06:30:00,9.669,77156.1
"21064695",2021-11-30 06:45:00,9.669,77156.1
"21064695",2021-11-30 07:00:00,9.571,77156.1
"21064695",2021-11-30 07:15:00,9.571,77156.1
"21064695",2021-11-30 07:30:00,9.472,77156.1
"21064695",2021-11-30 07:45:00,9.472,77156.1
"21064695",2021-11-30 08:00:00,9.472,77156.1
"21064695",2021-11-30 08:15:00,9.472,77156.1
"21064695",2021-11-30 08:30:00,9.472,77156.1
"21064695",2021-11-30 08:45:00,9.373,77156.1
"21064695",2021-11-30 09:00:00,9.472,77156.1
"21064695",2021-11-30 09:15:00,9.373,77156.1
"21064695",2021-11-30 09:30:00,9.472,77156.1
"21064695",2021-11-30 09:45:00,9.472,77156.1
"21064695",2021-11-30 10:00:00,9.472,77156.1
"21064695",2021-11-30 10:15:00,9.571,77156.1
"21064695",2021-11-30 10:30:00,9.571,77156.1
"21064695",2021-11-30 10:45:00,9.571,77156.1
"21064695",2021-11-30 11:00:00,9.669,77156.1
"21064695",2021-11-30 11:15:00,9.768,77156.1
"21064695",2021-11-30 11:30:00,9.866,77156.1
"21064695",2021-11-30 11:45:00,9.866,77156.1
"21064695",2021-11-30 12:00:00,9.965,77156.1
"21064695",2021-11-30 12:15:00,10.063,77156.1
"21064695",2021-11-30 12:30:00,10.161,77156.1
"21064695",2021-11-30 12:45:00,10.161,77156.1
"21064695",2021-11-30 13:00:00,10.259,77156.1
"21064695",2021-11-30 13:15:00,10.357,79911.6
"21064695",2021-11-30 13:30:00,10.455,79911.6
"21064695",2021-11-30 13:45:00,10.553,79911.6
"21064695",2021-11-30 14:00:00,10.651,79911.6
"21064695",2021-11-30 14:15:00,10.651,79911.6
"21064695",2021-11-30 14:30:00,10.748,79911.6
"21064695",2021-11-30 14:45:00,10.846,79911.6
"21064695",2021-11-30 15:00:00,10.846,79911.6
"21064695",2021-11-30 15:15:00,10.846,79911.6
"21064695",2021-11-30 15:30:00,10.944,79911.6
"21064695",2021-11-30 15:45:00,10.944,79911.6
"21064695",2021-11-30 16:00:00,10.944,79911.6
"21064695",2021-11-30 16:15:00,11.041,79911.6
"21064695",2021-11-30 16:30:00,11.041,79911.6
"21064695",2021-11-30 16:45:00,11.139,79911.6
"21064695",2021-11-30 17:00:00,11.139,79911.6
"21064695",2021-11-30 17:15:00,11.236,79911.6
"21064695",2021-11-30 17:30:00,11.236,79911.6
"21064695",2021-11-30 17:45:00,11.236,79911.6
"21064695",2021-11-30 18:00:00,11.236,79911.6
"21064695",2021-11-30 18:15:00,11.236,79911.6
"21064695",2021-11-30 18:30:00,11.236,79911.6
"21064695",2021-11-30 18:45:00,11.236,79911.6
"21064695",2021-11-30 19:00:00,11.139,79911.6
"21064695",2021-11-30 19:15:00,11.139,79911.6
"21064695",2021-11-30 19:30:00,11.041,79911.6
"21064695",2021-11-30 19:45:00,11.041,79911.6
"21064695",2021-11-30 20:00:00,11.041,79911.6
"21064695",2021-11-30 20:15:00,10.944,79911.6
"21064695",2021-11-30 20:30:00,10.944,79911.6
"21064695",2021-11-30 20:45:00,10.944,79911.6
"21064695",2021-11-30 21:00:00,10.944,79911.6
"21064695",2021-11-30 21:15:00,10.944,79911.6
"21064695",2021-11-30 21:30:00,10.944,79911.6
"21064695",2021-11-30 21:45:00,10.846,79911.6
"21064695",2021-11-30 22:00:00,10.846,79911.6
"21064695",2021-11-30 22:15:00,10.846,79911.6
"21064695",2021-11-30 22:30:00,10.748,79911.6
"21064695",2021-11-30 22:45:00,10.748,79911.6
"21064695",2021-11-30 23:00:00,10.748,79911.6
"21064695",2021-11-30 23:15:00,10.748,79911.6
"21064695",2021-11-30 23:30:00,10.748,79911.6
"21064695",2021-11-30 23:45:00,10.748,79911.6
"21064695",2021-12-01 00:00:00,10.748,79911.6
"21064695",2021-12-01 00:15:00,10.748,79911.6
"21064695",2021-12-01 00:30:00,10.748,79911.6
"21064695",2021-12-01 00:45:00,10.748,79911.6
"21064695",2021-12-01 01:00:00,10.651,79911.6
"21064695",2021-12-01 01:15:00,10.651,79911.6
"21064695",2021-12-01 01:30:00,10.553,79911.6
"21064695",2021-12-01 01:45:00,10.553,79911.6
"21064695",2021-12-01 02:00:00,10.455,79911.6
"21064695",2021-12-01 02:15:00,10.455,79911.6
"21064695",2021-12-01 02:30:00,10.455,79911.6
"21064695",2021-12-01 02:45:00,10.357,79911.6
"21064695",2021-12-01 03:00:00,10.357,79911.6
"21064695",2021-12-01 03:15:00,10.357,79911.6
"21064695",2021-12-01 03:30:00,10.259,79911.6
"21064695",2021-12-01 03:45:00,10.259,79911.6
"21064695",2021-12-01 04:00:00,10.161,79911.6
"21064695",2021-12-01 04:15:00,10.161,79911.6
"21064695",2021-12-01 04:30:00,10.161,79911.6
"21064695",2021-12-01 04:45:00,10.161,79911.6
"21064695",2021-12-01 05:00:00,10.161,79911.6
"21064695",2021-12-01 05:15:00,10.063,79911.6
"21064695",2021-12-01 05:30:00,9.965,79911.6
"21064695",2021-12-01 05:45:00,9.965,79911.6
"21064695",2021-12-01 06:00:00,9.965,79911.6
"21064695",2021-12-01 06:15:00,9.866,79911.6
"21064695",2021-12-01 06:30:00,9.866,77156.1
"21064695",2021-12-01 06:45:00,9.768,77156.1
"21064695",2021-12-01 07:00:00,9.768,77156.1
"21064695",2021-12-01 07:15:00,9.669,77156.1
"21064695",2021-12-01 07:30:00,9.669,77156.1
"21064695",2021-12-01 07:45:00,9.571,77156.1
